,amfi_code,date,nav
42578,149322,2022-02-10,307.5553
42579,149322,2022-02-11,307.3228
42580,149322,2022-02-14,308.3141
42581,149322,2022-02-15,310.2194
42582,149322,2022-02-16,306.9857
42583,149322,2022-02-17,306.1171
42584,149322,2022-02-18,307.0994
42585,149322,2022-02-21,302.0629
42586,149322,2022-02-22,305.6964
42587,149322,2022-02-23,308.7343
42588,149322,2022-02-24,303.2207
42589,149322,2022-02-25,301.0345
42590,149322,2022-02-28,301.4684
42591,149322,2022-03-01,303.8717
42592,149322,2022-03-02,308.1481
42593,149322,2022-03-03,306.5791
42594,149322,2022-03-04,313.1281
42595,149322,2022-03-07,313.155
42596,149322,2022-03-08,312.6978
42597,149322,2022-03-09,314.4129
42598,149322,2022-03-10,315.4386
42599,149322,2022-03-11,316.3116
42600,149322,2022-03-14,322.0955
42601,149322,2022-03-15,322.9655
42602,149322,2022-03-16,320.3394
42603,149322,2022-03-17,318.1398
42604,149322,2022-03-18,322.4648
42605,149322,2022-03-21,324.5828
42606,149322,2022-03-22,320.3233
42607,149322,2022-03-23,315.9827
42608,149322,2022-03-24,316.2156
42609,149322,2022-03-25,318.1036
42610,149322,2022-03-28,316.3702
42611,149322,2022-03-29,311.8777
42612,149322,2022-03-30,308.9576
42613,149322,2022-03-31,313.6363
42614,149322,2022-04-01,315.1765
42615,149322,2022-04-04,318.1327
42616,149322,2022-04-05,321.584
42617,149322,2022-04-06,319.9785
42618,149322,2022-04-07,319.0921
42619,149322,2022-04-08,318.7841
42620,149322,2022-04-11,320.1228
42621,149322,2022-04-12,323.3803
42622,149322,2022-04-13,328.927
42623,149322,2022-04-14,331.4686
42624,149322,2022-04-15,334.0513
42625,149322,2022-04-18,339.9511
42626,149322,2022-04-19,339.512
42627,149322,2022-04-20,343.2679
42628,149322,2022-04-21,345.201
42629,149322,2022-04-22,347.2574
42630,149322,2022-04-25,346.7798
42631,149322,2022-04-26,342.7187
42632,149322,2022-04-27,343.9399
42633,149322,2022-04-28,345.1785
42634,149322,2022-04-29,343.6083
42635,149322,2022-05-02,343.4925
42636,149322,2022-05-03,341.0072
42637,149322,2022-05-04,338.5652
42638,149322,2022-05-05,337.3061
42639,149322,2022-05-06,333.5494
42640,149322,2022-05-09,332.0087
42641,149322,2022-05-10,334.2775
42642,149322,2022-05-11,338.7726
42643,149322,2022-05-12,345.2085
42644,149322,2022-05-13,344.17
42645,149322,2022-05-16,348.0115
42646,149322,2022-05-17,349.2249
42647,149322,2022-05-18,348.6745
42648,149322,2022-05-19,350.094
42649,149322,2022-05-20,353.6959
42650,149322,2022-05-23,352.3266
42651,149322,2022-05-24,350.8915
42652,149322,2022-05-25,349.8061
42653,149322,2022-05-26,348.0573
42654,149322,2022-05-27,351.9384
42655,149322,2022-05-30,349.7559
42656,149322,2022-05-31,348.1276
42657,149322,2022-06-01,349.2645
42658,149322,2022-06-02,350.1553
42659,149322,2022-06-03,349.0719
42660,149322,2022-06-06,354.4765
42661,149322,2022-06-07,352.6924
42662,149322,2022-06-08,352.3423
42663,149322,2022-06-09,346.5845
42664,149322,2022-06-10,345.8319
42665,149322,2022-06-13,341.9968
42666,149322,2022-06-14,339.4194
42667,149322,2022-06-15,333.7871
42668,149322,2022-06-16,331.341
42669,149322,2022-06-17,331.2926
42670,149322,2022-06-20,330.7505
42671,149322,2022-06-21,329.7129
42672,149322,2022-06-22,328.9391
42673,149322,2022-06-23,327.6464
42674,149322,2022-06-24,327.7155
42675,149322,2022-06-27,327.566
42676,149322,2022-06-28,328.5308
42677,149322,2022-06-29,328.1182
42678,149322,2022-06-30,327.0344
42679,149322,2022-07-01,329.4566
42680,149322,2022-07-04,331.3838
42681,149322,2022-07-05,331.46
42682,149322,2022-07-06,335.1449
42683,149322,2022-07-07,335.5623
42684,149322,2022-07-08,335.2586
42685,149322,2022-07-11,335.2287
42686,149322,2022-07-12,335.8905
42687,149322,2022-07-13,333.3563
42688,149322,2022-07-14,328.0625
42689,149322,2022-07-15,329.0475
42690,149322,2022-07-18,331.6478
42691,149322,2022-07-19,328.9027
42692,149322,2022-07-20,332.2014
42693,149322,2022-07-21,327.5815
42694,149322,2022-07-22,326.1393
42695,149322,2022-07-25,331.2543
42696,149322,2022-07-26,332.4672
42697,149322,2022-07-27,331.7526
42698,149322,2022-07-28,332.6631
42699,149322,2022-07-29,336.365
42700,149322,2022-08-01,332.2766
42701,149322,2022-08-02,336.3344
42702,149322,2022-08-03,335.0568
42703,149322,2022-08-04,337.3306
42704,149322,2022-08-05,335.6813
42705,149322,2022-08-08,340.8789
42706,149322,2022-08-09,340.961
42707,149322,2022-08-10,337.1625
42708,149322,2022-08-11,338.7379
42709,149322,2022-08-12,342.8244
42710,149322,2022-08-15,346.6146
42711,149322,2022-08-16,347.0796
42712,149322,2022-08-17,349.7546
42713,149322,2022-08-18,348.6365
42714,149322,2022-08-19,350.6393
42715,149322,2022-08-22,351.9446
42716,149322,2022-08-23,343.2489
42717,149322,2022-08-24,340.4087
42718,149322,2022-08-25,341.2093
42719,149322,2022-08-26,341.8824
42720,149322,2022-08-29,341.9712
42721,149322,2022-08-30,342.4174
42722,149322,2022-08-31,346.2624
42723,149322,2022-09-01,347.5248
42724,149322,2022-09-02,340.6242
42725,149322,2022-09-05,346.7046
42726,149322,2022-09-06,341.0997
42727,149322,2022-09-07,344.1717
42728,149322,2022-09-08,339.6313
42729,149322,2022-09-09,344.0992
42730,149322,2022-09-12,343.4337
42731,149322,2022-09-13,344.7774
42732,149322,2022-09-14,338.9656
42733,149322,2022-09-15,341.3296
42734,149322,2022-09-16,342.7618
42735,149322,2022-09-19,344.8109
42736,149322,2022-09-20,347.8901
42737,149322,2022-09-21,348.6181
42738,149322,2022-09-22,348.1504
42739,149322,2022-09-23,345.8478
42740,149322,2022-09-26,344.6767
42741,149322,2022-09-27,348.5435
42742,149322,2022-09-28,346.1562
42743,149322,2022-09-29,340.7508
42744,149322,2022-09-30,337.9704
42745,149322,2022-10-03,339.9569
42746,149322,2022-10-04,339.2251
42747,149322,2022-10-05,341.2143
42748,149322,2022-10-06,335.4203
42749,149322,2022-10-07,326.8811
42750,149322,2022-10-10,327.8125
42751,149322,2022-10-11,330.9006
42752,149322,2022-10-12,326.1132
42753,149322,2022-10-13,327.7987
42754,149322,2022-10-14,331.4287
42755,149322,2022-10-17,331.5869
42756,149322,2022-10-18,334.4049
42757,149322,2022-10-19,335.1398
42758,149322,2022-10-20,334.5361
42759,149322,2022-10-21,337.141
42760,149322,2022-10-24,343.0535
42761,149322,2022-10-25,341.5461
42762,149322,2022-10-26,341.458
42763,149322,2022-10-27,338.6623
42764,149322,2022-10-28,339.3012
42765,149322,2022-10-31,339.0084
42766,149322,2022-11-01,342.6664
42767,149322,2022-11-02,347.1629
42768,149322,2022-11-03,349.7643
42769,149322,2022-11-04,353.1903
42770,149322,2022-11-07,351.1827
42771,149322,2022-11-08,348.4173
42772,149322,2022-11-09,349.9426
42773,149322,2022-11-10,350.185
42774,149322,2022-11-11,356.5978
42775,149322,2022-11-14,350.7863
42776,149322,2022-11-15,352.8903
42777,149322,2022-11-16,354.9552
42778,149322,2022-11-17,352.7599
42779,149322,2022-11-18,349.943
42780,149322,2022-11-21,349.0775
42781,149322,2022-11-22,344.238
42782,149322,2022-11-23,348.8708
42783,149322,2022-11-24,357.4643
42784,149322,2022-11-25,356.5739
42785,149322,2022-11-28,354.7522
42786,149322,2022-11-29,350.8556
42787,149322,2022-11-30,347.6595
42788,149322,2022-12-01,346.0354
42789,149322,2022-12-02,349.9244
42790,149322,2022-12-05,360.1039
42791,149322,2022-12-06,358.0003
42792,149322,2022-12-07,355.3469
42793,149322,2022-12-08,351.8868
42794,149322,2022-12-09,353.4708
42795,149322,2022-12-12,354.7285
42796,149322,2022-12-13,355.2275
42797,149322,2022-12-14,354.0209
42798,149322,2022-12-15,358.475
42799,149322,2022-12-16,361.0856
42800,149322,2022-12-19,363.576
42801,149322,2022-12-20,364.9533
42802,149322,2022-12-21,364.5322
42803,149322,2022-12-22,362.4272
42804,149322,2022-12-23,364.2807
42805,149322,2022-12-26,365.8314
42806,149322,2022-12-27,367.8556
42807,149322,2022-12-28,363.0024
42808,149322,2022-12-29,364.278
42809,149322,2022-12-30,363.4752
42810,149322,2023-01-02,360.8558
42811,149322,2023-01-03,363.3688
42812,149322,2023-01-04,364.1252
42813,149322,2023-01-05,371.9558
42814,149322,2023-01-06,373.7412
42815,149322,2023-01-09,372.9552
42816,149322,2023-01-10,372.7914
42817,149322,2023-01-11,369.1488
42818,149322,2023-01-12,373.3703
42819,149322,2023-01-13,374.6021
42820,149322,2023-01-16,375.8949
42821,149322,2023-01-17,372.5755
42822,149322,2023-01-18,375.3376
42823,149322,2023-01-19,372.4461
42824,149322,2023-01-20,370.8224
42825,149322,2023-01-23,371.4244
42826,149322,2023-01-24,369.7169
42827,149322,2023-01-25,367.3319
42828,149322,2023-01-26,367.359
42829,149322,2023-01-27,370.8371
42830,149322,2023-01-30,373.9689
42831,149322,2023-01-31,376.5035
42832,149322,2023-02-01,378.3166
42833,149322,2023-02-02,376.9276
42834,149322,2023-02-03,380.8685
42835,149322,2023-02-06,375.2757
42836,149322,2023-02-07,376.9085
42837,149322,2023-02-08,379.9113
42838,149322,2023-02-09,379.8048
42839,149322,2023-02-10,377.5878
42840,149322,2023-02-13,377.6592
42841,149322,2023-02-14,375.3379
42842,149322,2023-02-15,377.2386
42843,149322,2023-02-16,380.5945
42844,149322,2023-02-17,382.2939
42845,149322,2023-02-20,383.7993
42846,149322,2023-02-21,386.5809
42847,149322,2023-02-22,389.7797
42848,149322,2023-02-23,387.3132
42849,149322,2023-02-24,382.2924
42850,149322,2023-02-27,383.4282
42851,149322,2023-02-28,386.7663
42852,149322,2023-03-01,381.6081
42853,149322,2023-03-02,382.0369
42854,149322,2023-03-03,386.0566
42855,149322,2023-03-06,385.8593
42856,149322,2023-03-07,391.2723
42857,149322,2023-03-08,396.1065
42858,149322,2023-03-09,395.6728
42859,149322,2023-03-10,394.5951
42860,149322,2023-03-13,393.5843
42861,149322,2023-03-14,394.256
42862,149322,2023-03-15,390.3981
42863,149322,2023-03-16,385.9482
42864,149322,2023-03-17,378.4887
42865,149322,2023-03-20,378.6134
42866,149322,2023-03-21,385.6819
42867,149322,2023-03-22,379.166
42868,149322,2023-03-23,378.746
42869,149322,2023-03-24,378.2262
42870,149322,2023-03-27,377.9142
42871,149322,2023-03-28,382.3235
42872,149322,2023-03-29,379.5354
42873,149322,2023-03-30,373.269
42874,149322,2023-03-31,371.7061
42875,149322,2023-04-03,369.7139
42876,149322,2023-04-04,362.698
42877,149322,2023-04-05,363.6717
42878,149322,2023-04-06,360.0733
42879,149322,2023-04-07,359.9952
42880,149322,2023-04-10,359.0302
42881,149322,2023-04-11,355.8291
42882,149322,2023-04-12,358.82
42883,149322,2023-04-13,358.1152
42884,149322,2023-04-14,358.4715
42885,149322,2023-04-17,360.5161
42886,149322,2023-04-18,361.6211
42887,149322,2023-04-19,362.2706
42888,149322,2023-04-20,359.8325
42889,149322,2023-04-21,356.504
42890,149322,2023-04-24,357.1848
42891,149322,2023-04-25,354.3503
42892,149322,2023-04-26,357.0259
42893,149322,2023-04-27,356.8022
42894,149322,2023-04-28,359.0342
42895,149322,2023-05-01,356.1101
42896,149322,2023-05-02,352.7259
42897,149322,2023-05-03,358.1721
42898,149322,2023-05-04,357.8848
42899,149322,2023-05-05,360.965
42900,149322,2023-05-08,356.6821
42901,149322,2023-05-09,355.9764
42902,149322,2023-05-10,360.2745
42903,149322,2023-05-11,355.5207
42904,149322,2023-05-12,362.9139
42905,149322,2023-05-15,363.7503
42906,149322,2023-05-16,361.319
42907,149322,2023-05-17,362.6293
42908,149322,2023-05-18,366.3828
42909,149322,2023-05-19,363.9126
42910,149322,2023-05-22,361.9169
42911,149322,2023-05-23,362.9001
42912,149322,2023-05-24,364.5731
42913,149322,2023-05-25,364.1234
42914,149322,2023-05-26,365.6063
42915,149322,2023-05-29,368.5589
42916,149322,2023-05-30,369.3131
42917,149322,2023-05-31,367.2572
42918,149322,2023-06-01,367.3789
42919,149322,2023-06-02,373.3059
42920,149322,2023-06-05,374.5972
42921,149322,2023-06-06,378.9124
42922,149322,2023-06-07,377.3922
42923,149322,2023-06-08,378.4625
42924,149322,2023-06-09,381.3197
42925,149322,2023-06-12,386.5893
42926,149322,2023-06-13,390.9991
42927,149322,2023-06-14,387.3583
42928,149322,2023-06-15,391.5152
42929,149322,2023-06-16,397.5852
42930,149322,2023-06-19,395.7786
42931,149322,2023-06-20,392.8715
42932,149322,2023-06-21,392.9895
42933,149322,2023-06-22,393.8152
42934,149322,2023-06-23,392.8038
42935,149322,2023-06-26,388.9147
42936,149322,2023-06-27,394.2012
42937,149322,2023-06-28,391.4247
42938,149322,2023-06-29,389.8797
42939,149322,2023-06-30,390.4565
42940,149322,2023-07-03,385.6177
42941,149322,2023-07-04,380.5823
42942,149322,2023-07-05,379.3317
42943,149322,2023-07-06,382.301
42944,149322,2023-07-07,383.133
42945,149322,2023-07-10,376.4315
42946,149322,2023-07-11,381.2693
42947,149322,2023-07-12,384.1581
42948,149322,2023-07-13,385.0044
42949,149322,2023-07-14,385.7613
42950,149322,2023-07-17,388.2593
42951,149322,2023-07-18,396.5117
42952,149322,2023-07-19,399.809
42953,149322,2023-07-20,401.0615
42954,149322,2023-07-21,396.9493
42955,149322,2023-07-24,397.7308
42956,149322,2023-07-25,400.6592
42957,149322,2023-07-26,400.459
42958,149322,2023-07-27,398.8226
42959,149322,2023-07-28,400.9815
42960,149322,2023-07-31,397.7077
42961,149322,2023-08-01,400.9705
42962,149322,2023-08-02,399.6393
42963,149322,2023-08-03,392.4307
42964,149322,2023-08-04,391.0617
42965,149322,2023-08-07,391.0664
42966,149322,2023-08-08,393.1793
42967,149322,2023-08-09,394.9014
42968,149322,2023-08-10,390.6341
42969,149322,2023-08-11,391.2567
42970,149322,2023-08-14,389.6194
42971,149322,2023-08-15,388.584
42972,149322,2023-08-16,385.3768
42973,149322,2023-08-17,385.4026
42974,149322,2023-08-18,396.4024
42975,149322,2023-08-21,403.1537
42976,149322,2023-08-22,399.8247
42977,149322,2023-08-23,400.2637
42978,149322,2023-08-24,399.3628
42979,149322,2023-08-25,400.0697
42980,149322,2023-08-28,403.5239
42981,149322,2023-08-29,403.2719
42982,149322,2023-08-30,400.9536
42983,149322,2023-08-31,405.2729
42984,149322,2023-09-01,401.0931
42985,149322,2023-09-04,401.9706
42986,149322,2023-09-05,396.9414
42987,149322,2023-09-06,393.5686
42988,149322,2023-09-07,396.3666
42989,149322,2023-09-08,394.2021
42990,149322,2023-09-11,387.932
42991,149322,2023-09-12,385.6662
42992,149322,2023-09-13,383.0518
42993,149322,2023-09-14,379.0064
42994,149322,2023-09-15,381.0461
42995,149322,2023-09-18,376.0773
42996,149322,2023-09-19,374.3254
42997,149322,2023-09-20,374.9594
42998,149322,2023-09-21,374.0205
42999,149322,2023-09-22,372.8819
43000,149322,2023-09-25,370.704
43001,149322,2023-09-26,366.93
43002,149322,2023-09-27,365.0635
43003,149322,2023-09-28,367.3762
43004,149322,2023-09-29,366.1614
43005,149322,2023-10-02,366.8901
43006,149322,2023-10-03,370.7137
43007,149322,2023-10-04,372.8722
43008,149322,2023-10-05,368.8891
43009,149322,2023-10-06,370.5404
43010,149322,2023-10-09,374.1729
43011,149322,2023-10-10,372.4487
43012,149322,2023-10-11,367.4662
43013,149322,2023-10-12,366.2296
43014,149322,2023-10-13,367.0268
43015,149322,2023-10-16,369.1398
43016,149322,2023-10-17,367.638
43017,149322,2023-10-18,361.2836
43018,149322,2023-10-19,357.4238
43019,149322,2023-10-20,358.7452
43020,149322,2023-10-23,365.2873
43021,149322,2023-10-24,365.4051
43022,149322,2023-10-25,369.8513
43023,149322,2023-10-26,366.6088
43024,149322,2023-10-27,364.7089
43025,149322,2023-10-30,357.4431
43026,149322,2023-10-31,358.7953
43027,149322,2023-11-01,356.1624
43028,149322,2023-11-02,358.234
43029,149322,2023-11-03,356.8345
43030,149322,2023-11-06,363.4416
43031,149322,2023-11-07,369.4255
43032,149322,2023-11-08,362.1836
43033,149322,2023-11-09,364.2648
43034,149322,2023-11-10,362.0715
43035,149322,2023-11-13,364.3309
43036,149322,2023-11-14,360.2246
43037,149322,2023-11-15,365.0207
43038,149322,2023-11-16,368.5439
43039,149322,2023-11-17,364.1652
43040,149322,2023-11-20,363.7709
43041,149322,2023-11-21,364.4803
43042,149322,2023-11-22,366.9891
43043,149322,2023-11-23,367.1398
43044,149322,2023-11-24,369.8856
43045,149322,2023-11-27,369.8455
43046,149322,2023-11-28,372.0382
43047,149322,2023-11-29,367.7668
43048,149322,2023-11-30,367.8722
43049,149322,2023-12-01,371.8144
43050,149322,2023-12-04,376.6646
43051,149322,2023-12-05,377.4345
43052,149322,2023-12-06,377.2993
43053,149322,2023-12-07,382.076
43054,149322,2023-12-08,381.933
43055,149322,2023-12-11,386.0068
43056,149322,2023-12-12,385.8429
43057,149322,2023-12-13,386.1782
43058,149322,2023-12-14,382.6314
43059,149322,2023-12-15,378.6341
43060,149322,2023-12-18,382.1115
43061,149322,2023-12-19,388.1618
43062,149322,2023-12-20,388.7243
43063,149322,2023-12-21,388.3553
43064,149322,2023-12-22,392.0758
43065,149322,2023-12-25,393.447
43066,149322,2023-12-26,385.4113
43067,149322,2023-12-27,389.0043
43068,149322,2023-12-28,384.6431
43069,149322,2023-12-29,384.8018
43070,149322,2024-01-01,383.5042
43071,149322,2024-01-02,381.5403
43072,149322,2024-01-03,381.8952
43073,149322,2024-01-04,385.1155
43074,149322,2024-01-05,385.4206
43075,149322,2024-01-08,390.4443
43076,149322,2024-01-09,395.9666
43077,149322,2024-01-10,401.5346
43078,149322,2024-01-11,401.544
43079,149322,2024-01-12,400.0604
43080,149322,2024-01-15,400.1479
43081,149322,2024-01-16,404.3474
43082,149322,2024-01-17,408.375
43083,149322,2024-01-18,399.3404
43084,149322,2024-01-19,400.6257
43085,149322,2024-01-22,392.5482
43086,149322,2024-01-23,392.6848
43087,149322,2024-01-24,391.0587
43088,149322,2024-01-25,388.3832
43089,149322,2024-01-26,391.505
43090,149322,2024-01-29,389.4773
43091,149322,2024-01-30,389.6456
43092,149322,2024-01-31,386.6542
43093,149322,2024-02-01,387.1053
43094,149322,2024-02-02,390.5971
43095,149322,2024-02-05,387.7847
43096,149322,2024-02-06,390.1807
43097,149322,2024-02-07,390.5766
43098,149322,2024-02-08,390.9412
43099,149322,2024-02-09,389.9361
43100,149322,2024-02-12,392.8074
43101,149322,2024-02-13,395.3424
43102,149322,2024-02-14,395.0812
43103,149322,2024-02-15,395.9923
43104,149322,2024-02-16,398.8012
43105,149322,2024-02-19,400.9171
43106,149322,2024-02-20,400.0407
43107,149322,2024-02-21,404.3831
43108,149322,2024-02-22,407.6869
43109,149322,2024-02-23,415.5632
43110,149322,2024-02-26,410.062
43111,149322,2024-02-27,412.8214
43112,149322,2024-02-28,417.2525
43113,149322,2024-02-29,421.185
43114,149322,2024-03-01,420.4642
43115,149322,2024-03-04,415.654
43116,149322,2024-03-05,421.5539
43117,149322,2024-03-06,419.9833
43118,149322,2024-03-07,419.1065
43119,149322,2024-03-08,427.0351
43120,149322,2024-03-11,422.4852
43121,149322,2024-03-12,425.7669
43122,149322,2024-03-13,423.1642
43123,149322,2024-03-14,420.4959
43124,149322,2024-03-15,421.3354
43125,149322,2024-03-18,424.0749
43126,149322,2024-03-19,427.8643
43127,149322,2024-03-20,432.1875
43128,149322,2024-03-21,429.7243
43129,149322,2024-03-22,425.6319
43130,149322,2024-03-25,424.5666
43131,149322,2024-03-26,426.0894
43132,149322,2024-03-27,425.5368
43133,149322,2024-03-28,412.3367
43134,149322,2024-03-29,405.9548
43135,149322,2024-04-01,405.3038
43136,149322,2024-04-02,408.583
43137,149322,2024-04-03,405.5453
43138,149322,2024-04-04,408.3863
43139,149322,2024-04-05,403.2413
43140,149322,2024-04-08,404.3597
43141,149322,2024-04-09,405.5073
43142,149322,2024-04-10,407.3972
43143,149322,2024-04-11,403.999
43144,149322,2024-04-12,398.7279
43145,149322,2024-04-15,401.4963
43146,149322,2024-04-16,396.333
43147,149322,2024-04-17,393.8507
43148,149322,2024-04-18,398.9201
43149,149322,2024-04-19,399.7244
43150,149322,2024-04-22,401.2334
43151,149322,2024-04-23,403.6584
43152,149322,2024-04-24,405.9704
43153,149322,2024-04-25,406.1037
43154,149322,2024-04-26,403.0959
43155,149322,2024-04-29,412.9645
43156,149322,2024-04-30,412.1126
43157,149322,2024-05-01,413.5309
43158,149322,2024-05-02,415.3534
43159,149322,2024-05-03,413.619
43160,149322,2024-05-06,412.2818
43161,149322,2024-05-07,417.9442
43162,149322,2024-05-08,415.4435
43163,149322,2024-05-09,417.1725
43164,149322,2024-05-10,420.6984
43165,149322,2024-05-13,420.1214
43166,149322,2024-05-14,419.9903
43167,149322,2024-05-15,423.7682
43168,149322,2024-05-16,423.4735
43169,149322,2024-05-17,416.001
43170,149322,2024-05-20,421.7727
43171,149322,2024-05-21,418.3756
43172,149322,2024-05-22,419.3877
43173,149322,2024-05-23,414.7558
43174,149322,2024-05-24,413.1044
43175,149322,2024-05-27,411.7295
43176,149322,2024-05-28,412.5752
43177,149322,2024-05-29,409.6073
43178,149322,2024-05-30,417.0482
43179,149322,2024-05-31,417.3536
43180,149322,2024-06-03,420.8262
43181,149322,2024-06-04,421.0104
43182,149322,2024-06-05,424.9488
43183,149322,2024-06-06,417.3639
43184,149322,2024-06-07,414.9919
43185,149322,2024-06-10,413.2998
43186,149322,2024-06-11,411.5851
43187,149322,2024-06-12,413.6855
43188,149322,2024-06-13,416.0478
43189,149322,2024-06-14,415.9908
43190,149322,2024-06-17,416.0245
43191,149322,2024-06-18,425.2951
43192,149322,2024-06-19,426.7344
43193,149322,2024-06-20,418.6575
43194,149322,2024-06-21,421.7281
43195,149322,2024-06-24,424.0328
43196,149322,2024-06-25,428.6116
43197,149322,2024-06-26,431.1018
43198,149322,2024-06-27,427.8964
43199,149322,2024-06-28,431.4907
43200,149322,2024-07-01,432.0916
43201,149322,2024-07-02,436.3217
43202,149322,2024-07-03,442.5471
43203,149322,2024-07-04,442.2998
43204,149322,2024-07-05,445.9593
43205,149322,2024-07-08,450.2755
43206,149322,2024-07-09,451.139
43207,149322,2024-07-10,459.2341
43208,149322,2024-07-11,463.7273
43209,149322,2024-07-12,461.5775
43210,149322,2024-07-15,462.8762
43211,149322,2024-07-16,466.6415
43212,149322,2024-07-17,474.8556
43213,149322,2024-07-18,477.7092
43214,149322,2024-07-19,479.1774
43215,149322,2024-07-22,484.7981
43216,149322,2024-07-23,484.1104
43217,149322,2024-07-24,480.1497
43218,149322,2024-07-25,483.3884
43219,149322,2024-07-26,482.0275
43220,149322,2024-07-29,493.9666
43221,149322,2024-07-30,495.3253
43222,149322,2024-07-31,498.6932
43223,149322,2024-08-01,496.1933
43224,149322,2024-08-02,502.0171
43225,149322,2024-08-05,502.1568
43226,149322,2024-08-06,501.8644
43227,149322,2024-08-07,501.6784
43228,149322,2024-08-08,496.2531
43229,149322,2024-08-09,495.4134
43230,149322,2024-08-12,498.0623
43231,149322,2024-08-13,491.5738
43232,149322,2024-08-14,496.2789
43233,149322,2024-08-15,495.3614
43234,149322,2024-08-16,496.6878
43235,149322,2024-08-19,487.2491
43236,149322,2024-08-20,488.4687
43237,149322,2024-08-21,484.2453
43238,149322,2024-08-22,482.9958
43239,149322,2024-08-23,476.6107
43240,149322,2024-08-26,473.1623
43241,149322,2024-08-27,472.7241
43242,149322,2024-08-28,471.8358
43243,149322,2024-08-29,475.7763
43244,149322,2024-08-30,468.2437
43245,149322,2024-09-02,468.2731
43246,149322,2024-09-03,468.1055
43247,149322,2024-09-04,466.4599
43248,149322,2024-09-05,462.9571
43249,149322,2024-09-06,467.7203
43250,149322,2024-09-09,476.4894
43251,149322,2024-09-10,469.5829
43252,149322,2024-09-11,466.0114
43253,149322,2024-09-12,462.1402
43254,149322,2024-09-13,461.2321
43255,149322,2024-09-16,466.6095
43256,149322,2024-09-17,469.0279
43257,149322,2024-09-18,468.6336
43258,149322,2024-09-19,468.9431
43259,149322,2024-09-20,467.8669
43260,149322,2024-09-23,471.1677
43261,149322,2024-09-24,475.0012
43262,149322,2024-09-25,477.7311
43263,149322,2024-09-26,468.8075
43264,149322,2024-09-27,469.1038
43265,149322,2024-09-30,468.5743
43266,149322,2024-10-01,472.9327
43267,149322,2024-10-02,474.1756
43268,149322,2024-10-03,476.7554
43269,149322,2024-10-04,474.9223
43270,149322,2024-10-07,479.1204
43271,149322,2024-10-08,484.6122
43272,149322,2024-10-09,477.9548
43273,149322,2024-10-10,472.7661
43274,149322,2024-10-11,476.2014
43275,149322,2024-10-14,475.7233
43276,149322,2024-10-15,480.3066
43277,149322,2024-10-16,481.5804
43278,149322,2024-10-17,484.7821
43279,149322,2024-10-18,481.8464
43280,149322,2024-10-21,483.5419
43281,149322,2024-10-22,485.2555
43282,149322,2024-10-23,482.5652
43283,149322,2024-10-24,487.0983
43284,149322,2024-10-25,479.2712
43285,149322,2024-10-28,480.3977
43286,149322,2024-10-29,475.1913
43287,149322,2024-10-30,471.1693
43288,149322,2024-10-31,475.5295
43289,149322,2024-11-01,471.182
43290,149322,2024-11-04,466.7004
43291,149322,2024-11-05,469.3372
43292,149322,2024-11-06,465.0017
43293,149322,2024-11-07,469.4382
43294,149322,2024-11-08,472.3581
43295,149322,2024-11-11,469.3718
43296,149322,2024-11-12,473.6919
43297,149322,2024-11-13,465.9025
43298,149322,2024-11-14,468.0894
43299,149322,2024-11-15,463.2118
43300,149322,2024-11-18,461.3169
43301,149322,2024-11-19,459.6915
43302,149322,2024-11-20,465.1558
43303,149322,2024-11-21,463.3429
43304,149322,2024-11-22,463.2607
43305,149322,2024-11-25,461.7121
43306,149322,2024-11-26,457.9643
43307,149322,2024-11-27,454.0561
43308,149322,2024-11-28,455.529
43309,149322,2024-11-29,455.658
43310,149322,2024-12-02,458.9692
43311,149322,2024-12-03,458.2268
43312,149322,2024-12-04,457.6163
43313,149322,2024-12-05,460.9549
43314,149322,2024-12-06,459.6818
43315,149322,2024-12-09,454.1168
43316,149322,2024-12-10,457.7599
43317,149322,2024-12-11,455.2692
43318,149322,2024-12-12,455.7729
43319,149322,2024-12-13,453.4954
43320,149322,2024-12-16,449.8546
43321,149322,2024-12-17,442.6127
43322,149322,2024-12-18,444.1677
43323,149322,2024-12-19,431.2925
43324,149322,2024-12-20,436.4844
43325,149322,2024-12-23,440.7025
43326,149322,2024-12-24,437.4074
43327,149322,2024-12-25,443.8062
43328,149322,2024-12-26,452.1791
43329,149322,2024-12-27,451.3232
43330,149322,2024-12-30,453.1957
43331,149322,2024-12-31,453.9748
43332,149322,2025-01-01,460.3129
43333,149322,2025-01-02,454.9286
43334,149322,2025-01-03,454.2515
43335,149322,2025-01-06,458.186
43336,149322,2025-01-07,461.7233
43337,149322,2025-01-08,461.7872
43338,149322,2025-01-09,467.7337
43339,149322,2025-01-10,468.9396
43340,149322,2025-01-13,469.6523
43341,149322,2025-01-14,472.7922
43342,149322,2025-01-15,472.7822
43343,149322,2025-01-16,473.2358
43344,149322,2025-01-17,470.2039
43345,149322,2025-01-20,482.7759
43346,149322,2025-01-21,481.0125
43347,149322,2025-01-22,484.3658
43348,149322,2025-01-23,492.8425
43349,149322,2025-01-24,487.2918
43350,149322,2025-01-27,490.1782
43351,149322,2025-01-28,490.5313
43352,149322,2025-01-29,498.6144
43353,149322,2025-01-30,494.8875
43354,149322,2025-01-31,491.8688
43355,149322,2025-02-03,491.9061
43356,149322,2025-02-04,490.0225
43357,149322,2025-02-05,488.2935
